HHO,F1,1.0723719596862793,52169.91666391959,8324.686674598317,203.6541743654122,14.035832243599053,8.803790821059653,1.1970395635032687,0.17815854368300732,0.10265596614188036,0.0062306754952229865,0.001393696941157044,0.0002376701383287208,1.9562464101544234e-05,5.185309908046454e-06,5.185309908046454e-06,1.7178309366942783e-06,7.065008016713241e-07,6.171372868097787e-07,6.839076496809431e-08,2.8617445337062074e-08,2.8617445337062074e-08,9.642689580155243e-09,3.6724667958811162e-09,2.4062552775171915e-13,2.4062552775171915e-13,2.4062552775171915e-13,2.4062552775171915e-13,2.4062552775171915e-13,2.4062552775171915e-13,2.2156007207098408e-13,4.3518507469751095e-15,3.5338334232872854e-15,3.5338334232872854e-15,3.5338334232872854e-15,4.892331288529924e-17,1.721079283313594e-17,1.0810657211950649e-17,4.6794541857312656e-18,3.557799277877276e-18,3.4011666191966885e-18,3.3320230087345846e-18,2.8101434378118578e-18,2.5211083690731848e-18,2.380912260845962e-18,2.300402913927211e-18,2.2099052847413474e-18,2.1383470509749265e-18,2.109247248323774e-18,2.0638385535273222e-18,2.0423920328828395e-18,2.029453842952497e-18
HHO,F2,1.2968320846557617,30218525.96685839,41.258550682880696,8.262638534628131,4.012972355943258,1.2126347084311015,0.5301513969788583,0.5179197327238644,0.12626819284060167,0.017806681968080742,0.009842829570220259,0.002686786939277613,0.00042814545041429245,0.00042814545041429245,0.0002336495063804847,3.290482402364402e-05,3.290482402364402e-05,3.290482402364402e-05,2.631102444289937e-05,9.21686892563294e-06,7.339009690379395e-06,3.262557511401661e-07,2.1187730761746064e-07,2.1187730761746064e-07,2.1187730761746064e-07,2.1170949933744847e-07,3.425314502572755e-08,2.24890309120108e-08,1.4549093408477513e-08,2.268335616380297e-09,2.268335616380297e-09,2.268335616380297e-09,2.268335616380297e-09,1.6290198348697087e-09,1.6290198348697087e-09,5.113824204986673e-10,5.113824204986673e-10,1.1424728352909995e-10,1.0206743982027071e-10,8.212653666242664e-11,6.111045398070411e-11,5.6585824756340634e-11,4.6591113413216104e-11,3.88899090558938e-11,3.572749464519587e-11,3.158023188254727e-11,3.050555380748275e-11,2.8769060774454387e-11,2.8138091006086333e-11,2.7747869582732145e-11,2.7352480633353236e-11
HHO,F3,5.9835615158081055,64033.855246426116,14679.970970500119,2460.6492127048223,1497.2398757696642,226.98892639731739,129.57626939473408,8.839121711347,8.839121711347,0.49655786572654564,0.49655786572654564,0.152929333135503,0.04766377634451777,0.021060642215466118,0.00017851727201780113,0.00017851727201780113,0.00017851727201780113,6.721085431496536e-05,6.721085431496536e-05,3.199326128343357e-05,3.199326128343357e-05,3.199326128343357e-05,1.9000733529391496e-06,1.9000733529391496e-06,1.3869397985418457e-06,1.3869397985418457e-06,9.981156835477098e-07,2.223396029219765e-07,1.2812330700469938e-07,1.1106615332304453e-07,1.1106615332304453e-07,5.483236280517432e-08,4.096755901965704e-08,2.594522339359968e-08,6.39888936624248e-09,5.663692602655102e-10,7.453690261681415e-11,6.941907710988196e-11,1.8397025668029115e-11,1.8397025668029115e-11,1.7062206382592114e-11,1.7025057630543407e-11,1.691446387258895e-11,1.6724942953603942e-11,1.6535625165262557e-11,1.644452418683357e-11,1.6250061715024126e-11,1.6100588139462168e-11,1.5994496105709716e-11,1.5929009323216928e-11,1.5917700680047204e-11
HHO,F4,0.9534657001495361,76.3554333443387,33.69587348946223,5.910705029816206,2.370077820445367,0.8022423312032055,0.19700210757078196,0.013161071208756897,0.012624247780953252,0.0074285291207158355,0.004384595451142533,0.0014833785541414253,0.0008495448509017768,0.0008495448509017768,0.0008495448509017768,0.00014094815638690137,0.00012395597713759737,0.00012395597713759737,5.921198082686702e-05,2.4616741709452397e-05,2.4616741709452397e-05,1.2746961181975611e-05,1.0043440318284003e-05,3.130072849627703e-06,3.130072849627703e-06,2.9454817105643835e-06,1.427257006507346e-06,2.883001215251255e-07,2.3182055363342113e-07,1.4642338543786712e-07,5.9287476308926865e-08,5.9287476308926865e-08,2.1189264548119216e-08,9.875613693349745e-09,2.4144087118813433e-09,1.9270970272494684e-09,1.4251607051778027e-09,7.515895124776731e-10,4.775323668123418e-10,4.4161096796572316e-10,4.100149230202512e-10,3.953480565534864e-10,3.9417883253147727e-10,3.938026089262997e-10,3.935986439519886e-10,3.935986439519886e-10,3.935986439519886e-10,3.935986439519886e-10,3.9359751683246795e-10,3.9359745846156744e-10,3.9359745282872885e-10
HHO,F5,1.2304790019989014,203548502.278645,12815477.842135953,26263.529446872057,1586.6925063503706,264.89541334696753,31.031540826438412,11.385521773509076,9.148099539909035,8.73041942957388,3.8871968171459805,1.168874468037525,0.9594076646244656,0.6522681895692859,0.6170830951246032,0.6083390900744681,0.433894122291003,0.2889491518121943,0.1886184851094734,0.07924018138059374,0.06763983143257607,0.06256830165331223,0.06256830165331223,0.06254741828662647,0.06254741828662647,0.06254741828662647,0.06254741828662647,0.06254741828662647,0.061089313702039225,0.06054721480183821,0.059769010588839926,0.0593480068663599,0.058697899876154765,0.05766343606097131,0.0567289693270746,0.055916521960602004,0.05542711038141563,0.0552357942342109,0.054867601003661184,0.054667148382007445,0.054462787097934444,0.05428417224767866,0.054143062198078615,0.05393231083839458,0.05379192407972289,0.05365082605338169,0.05349207669331384,0.053373018056548885,0.053237115048418784,0.05317081747234603,0.053118301100831114
HHO,F6,1.003974199295044,53346.7793066747,9687.225014132182,123.06945411473889,38.98715539509522,0.7197267774471916,0.3735238605443463,0.29595672258250194,0.1645459739267019,0.08018506646295352,0.0358153267184871,0.02611480956062246,0.02357151430831368,0.01024056531960484,0.001738901346961149,0.0016881815094814102,0.0016131698274052782,0.0015902658127703634,0.0015018072903169707,0.0014835016480873628,0.001402430179318528,0.001309397098477332,0.0012754948594306174,0.0010810495497363406,0.0010037338947190542,0.00032278699021512743,6.621634324070207e-05,1.3941538436470063e-05,6.232215658585723e-06,3.8408117850436396e-06,2.658834318483948e-06,2.3084990940223578e-06,2.2953308044933025e-06,2.2783485170275374e-06,2.2645521888813997e-06,2.260387652059518e-06,2.259780501089737e-06,2.2594295766141053e-06,2.2582486694687875e-06,2.2568801973105714e-06,2.2542117317338273e-06,2.253314864800962e-06,2.2524828136429876e-06,2.2518117954220345e-06,2.2505132762496975e-06,2.2494594844602178e-06,2.2480576673836843e-06,2.2471490214976737e-06,2.2463509099973693e-06,2.245704299909486e-06,2.2453085506833275e-06
HHO,F7,1.4762017726898193,75.73118631952501,3.083534837958488,0.0424119884480888,0.009794859591476905,0.009794859591476905,0.007058364305892856,0.007058364305892856,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.002576605468564977,0.0012328663193077259,0.0012328663193077259,0.0012328663193077259,0.0012328663193077259,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,2.1546161842045557e-05,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06,5.600172076996842e-06
HHO,F8,1.1424825191497803,-3137.6165759236724,-5194.910907089195,-5595.049093294623,-7092.163221096472,-8085.764982087666,-10321.22571249067,-10888.678270495868,-11887.113401170853,-12391.356304036213,-12517.499571247658,-12563.254740015458,-12567.22638151311,-12567.549930101224,-12568.88133371352,-12568.882907363368,-12568.882907363368,-12568.882907363368,-12568.89352990743,-12568.89352990743,-12568.893598051702,-12568.893598051702,-12568.893598051702,-12568.893598051702,-12568.893598051702,-12568.893598051702,-12568.893598051702,-12568.961020775994,-12569.155278873543,-12569.218069775865,-12569.21847925779,-12569.22308560945,-12569.224790155064,-12569.25957800948,-12569.279802725421,-12569.28292384894,-12569.290530823202,-12569.293985415892,-12569.300285018078,-12569.303879613744,-12569.316136399582,-12569.323896697815,-12569.3290741191,-12569.336858265575,-12569.343998404036,-12569.348260794523,-12569.352480468695,-12569.35480589864,-12569.358251622702,-12569.359494562214,-12569.360451540348
HHO,F9,1.1762723922729492,368.8432729895402,276.96847589508184,107.32480398195281,45.62878769506034,8.413828854281917,3.0174769484617627,0.15241483176146176,0.02874135563689606,0.0005598876232397743,8.200590497153826e-05,3.0816864693861135e-05,2.7849964112647285e-06,2.7849964112647285e-06,6.870669722047751e-08,6.870669722047751e-08,6.870669722047751e-08,3.790773916989565e-08,3.790773916989565e-08,6.702407517877873e-10,5.547917680814862e-10,5.547917680814862e-10,1.864464138634503e-11,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F10,1.5842714309692383,20.441040450107668,15.470016841604128,3.2172136470502797,2.3595950152030487,0.36482254928495594,0.12239420447777904,0.03898031843800043,0.013121855496980306,0.00492044302889072,0.0030471050564675473,0.0015548498485888906,0.0009017160179607409,0.0005122801138068844,0.0005122801138068844,0.0003302468725618901,0.0002055382578842746,0.0001607032272521458,0.0001607032272521458,0.0001607032272521458,0.00010333179712818108,7.152533129728411e-05,5.0834765620511035e-05,1.2578330867984988e-05,8.316779375849848e-06,6.238803564873052e-06,6.238803564873052e-06,6.238803564873052e-06,2.8140918328922737e-06,1.0997285468938856e-06,7.090627041073105e-07,7.090627041073105e-07,7.090627041073105e-07,1.9564266695581978e-07,1.7824218589979068e-07,1.5558708854612746e-07,1.5558708854612746e-07,1.1873076433133178e-07,7.882636809952714e-08,3.81435580898426e-08,3.339730669793539e-08,3.171042139982205e-08,3.068183973553573e-08,2.9965747661009345e-08,2.9123907285821815e-08,2.8254394823790108e-08,2.3966173490208575e-08,2.3069369081696323e-08,2.216915406805242e-08,2.1445928144459003e-08,2.0973591308148798e-08
